347,HandlingEventDTO,"TransitEdge, TransitPath, GraphTraversalServiceImpl, Cargo, HandlingActivity","GraphDAO, UnknownCargoException, VoyageNumber, VoyageRepository, SimpleLoggingConsumer",B,Inferred from raw text output due to JSON parsing failure.,llama2
348,ExternalRoutingService,"PathfinderApplicationContext, Application, ApplicationEvents, BookingService, HandlingEventService","GraphTraversalService, DateUtils, Itinerary, RouteSpecification, RoutingStatus",B,Inferred from raw text output due to JSON parsing failure.,llama2
349,LocationRepositoryJPA,"GraphDAO, UnknownCargoException, VoyageNumber, VoyageRepository, SimpleLoggingConsumer","PathfinderApplicationContext, Application, ApplicationEvents, BookingService, HandlingEventService",B,Inferred from raw text output due to JSON parsing failure.,llama2
350,LocationDTO,"GraphDAO, UnknownCargoException, VoyageNumber, VoyageRepository, SimpleLoggingConsumer","GraphTraversalService, DateUtils, Itinerary, RouteSpecification, RoutingStatus",B,Inferred from raw text output due to JSON parsing failure.,llama2
351,CargoBookingPage,"GraphDAO, Application, ApplicationEvents, BookingService, HandlingEventService","GraphTraversalService, TransitPath, PathfinderApplicationContext, CargoInspectionService, UnknownLocationException",B,it belongs to Service B as it deals with cargo-related data and operations,llama2
352,HandlingEventDTO,"UnknownCargoException, VoyageNumber, VoyageRepository, SimpleLoggingConsumer, SampleLocations","GraphDAOStub, Cargo, HandlingActivity, Leg, HandlingEventRepository",B,it belongs to Service B as it is related to the handling of cargo events and aggregate roots are enforced,llama2
353,CargoTrackingDTO,"TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification","GraphDAO, Application, ApplicationEvents, BookingService, HandlingEventService",B,it belongs to Service B as it interacts with GraphDAO and has a direct dependency on it,llama2
354,RouteAssignmentCommand,"TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification","UnknownCargoException, VoyageNumber, VoyageRepository, SimpleLoggingConsumer, SampleLocations",B,Inferred from raw text output due to JSON parsing failure.,llama2
355,SampleLocations,"UnknownCargoException, VoyageNumber, VoyageRepository, SimpleLoggingConsumer, SampleLocations","GraphDAOStub, Cargo, HandlingActivity, Leg, HandlingEventRepository",B,"it belongs to Service B as it is related to cargo and voyage, which are the primary focus of Service B",llama2
356,CargoBookingPage,"TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification","GraphTraversalService, TransitPath, PathfinderApplicationContext, CargoInspectionService, UnknownLocationException",B,it belongs to Service B as it is related to cargo inspection and handling,llama2
357,AdminPage,"TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification","GraphDAO, Application, ApplicationEvents, BookingService, HandlingEventService",B,Inferred from raw text output due to JSON parsing failure.,llama2
358,SampleLocations,"UnknownCargoException, VoyageNumber, VoyageRepository, SimpleLoggingConsumer, SampleVoyages","GraphDAOStub, Cargo, HandlingActivity, Leg, HandlingEventRepository",B,"it belongs to Service B as it is related to cargo and voyage data, which are the primary concerns of Service B.",llama2
359,GraphTraversalServiceImpl,"GraphDAOStub, Cargo, HandlingActivity, Leg, HandlingEventRepository","TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification",B,Inferred from raw text output due to JSON parsing failure.,llama2
360,GraphDAO,"UnknownCargoException, VoyageNumber, VoyageRepository, SimpleLoggingConsumer, SampleVoyages","GraphDAO, Application, ApplicationEvents, BookingService, HandlingEventService",B,Inferred from raw text output due to JSON parsing failure.,llama2
361,CustomerPage,"GraphTraversalService, TransitPath, PathfinderApplicationContext, CargoInspectionService, UnknownLocationException","GraphDAO, Application, ApplicationEvents, BookingService, HandlingEventService",B,it belongs to Service B as it deals with cargo data,llama2
362,CargoDetailsPage,"TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification","GraphDAOStub, Cargo, HandlingActivity, Leg, HandlingEventRepository",B,Inferred from raw text output due to JSON parsing failure.,llama2
363,CustomerPage,"GraphTraversalService, TransitPath, CargoInspectionService, UnknownLocationException, AndSpecification","PathfinderApplicationContext, GraphDAO, Application, ApplicationEvents, BookingService",B,"it belongs to Service B as it is related to the cargo and voyage domains, which are isolated in Service B",llama2
364,HandlingEventDTO,"GraphTraversalService, TransitPath, CargoInspectionService, UnknownLocationException, AndSpecification","GraphDAOStub, Cargo, HandlingActivity, Leg, HandlingEventRepository",B,Inferred from raw text output due to JSON parsing failure.,llama2
365,CargoTrackingRestService,"GraphTraversalService, TransitPath, CargoInspectionService, UnknownLocationException, AndSpecification","UnknownCargoException, VoyageNumber, VoyageRepository, SampleVoyages, LegDTO",B,Inferred from raw text output due to JSON parsing failure.,llama2
366,CargoTrackingDTOConverter,"GraphTraversalService, TransitPath, CargoInspectionService, UnknownLocationException, AndSpecification","TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification",B,Inferred from raw text output due to JSON parsing failure.,llama2
367,CargoTrackingDTO,"GraphTraversalService, TransitPath, CargoInspectionService, UnknownLocationException, AndSpecification","PathfinderApplicationContext, GraphDAO, Application, ApplicationEvents, BookingService",B,"it belongs to Service B as it is related to the GraphDAO and Application classes, which are only found in Service B.",llama2
368,HandlingEventRepositoryInMem,"GraphTraversalService, TransitPath, CargoInspectionService, UnknownLocationException, AndSpecification","TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification",B,Inferred from raw text output due to JSON parsing failure.,llama2
369,AdminPage,"GraphTraversalService, TransitPath, CargoInspectionService, UnknownLocationException, AndSpecification","PathfinderApplicationContext, GraphDAO, Application, ApplicationEvents, BookingService",B,AdminPage belongs to Service B as it is related to the Application context and does not handle any sensitive customer data.,llama2
370,RegistrationCommand,"GraphTraversalService, TransitPath, CargoInspectionService, UnknownLocationException, AndSpecification","TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification",B,"it belongs to Service B as it is a sub-class of TransitEdge, which is only found in Service B",llama2
371,ExternalRoutingService,"PathfinderApplicationContext, GraphDAO, Application, ApplicationEvents, BookingService","TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification",B,it manages transit information,llama2
372,CargoRepositoryJPA,"GraphTraversalService, TransitPath, CargoInspectionService, UnknownLocationException, AndSpecification","TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification",B,Inferred from raw text output due to JSON parsing failure.,llama2
373,HandlingEventRepositoryInMem,"GraphTraversalService, TransitPath, AndSpecification, NotSpecification, OrSpecification","TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification",B,it belongs to Service B as it is related to the handling of events and aggregates roots,llama2
374,CargoTrackingRestService,"GraphTraversalService, TransitPath, AndSpecification, NotSpecification, OrSpecification","UnknownCargoException, VoyageNumber, VoyageRepository, SampleVoyages, LegDTO",B,Inferred from raw text output due to JSON parsing failure.,llama2
375,CargoTrackingDTOConverter,"GraphTraversalService, TransitPath, AndSpecification, NotSpecification, OrSpecification","TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification",B,Inferred from raw text output due to JSON parsing failure.,llama2
376,RegistrationCommand,"GraphTraversalService, TransitPath, AndSpecification, NotSpecification, OrSpecification","TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification",B,"it belongs to the domain of TransitEdge and DateUtils, which are part of Service B",llama2
377,LocationDTO,"GraphTraversalService, TransitPath, AndSpecification, NotSpecification, OrSpecification","TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification",B,Inferred from raw text output due to JSON parsing failure.,llama2
378,JmsApplicationEventsImpl,"GraphTraversalService, TransitPath, AndSpecification, NotSpecification, OrSpecification","TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification",B,Inferred from raw text output due to JSON parsing failure.,llama2
379,CargoHandledConsumer,"GraphTraversalService, TransitPath, AndSpecification, NotSpecification, OrSpecification","TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification",B,Inferred from raw text output due to JSON parsing failure.,llama2
380,DomainEntity,"GraphTraversalService, TransitPath, AndSpecification, NotSpecification, OrSpecification","TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification",B,it manages voyage data,llama2
381,CargoRepositoryJPA,"GraphTraversalService, TransitPath, AndSpecification, NotSpecification, OrSpecification","TransitEdge, GraphTraversalServiceImpl, DateUtils, Itinerary, RouteSpecification",B,Inferred from raw text output due to JSON parsing failure.,llama2
382,VoyageRepositoryInMem,"BookingServiceImpl, Cargo, UnknownVoyageException, Voyage, AndSpecification","GraphTraversalService, GraphDAO, GraphTraversalServiceImpl, BookingService, HandlingActivity",B,Inferred from raw text output due to JSON parsing failure.,llama2
383,LocationRepositoryInMem,"Application, DateUtils, CargoRepository, Delivery, Itinerary","BookingServiceImpl, Cargo, UnknownVoyageException, Voyage, AndSpecification",B,Inferred from raw text output due to JSON parsing failure.,llama2
384,HandlingEventRepositoryInMem,"TransitPath, PathfinderApplicationContext, GraphDAOStub, CargoInspectionServiceImpl, HandlingEventServiceImpl","BookingServiceImpl, Cargo, UnknownVoyageException, Voyage, AndSpecification",B,Inferred from raw text output due to JSON parsing failure.,llama2
385,CargoRepositoryInMem,"GraphTraversalService, GraphDAO, GraphTraversalServiceImpl, BookingService, HandlingActivity","TransitPath, PathfinderApplicationContext, GraphDAOStub, CargoInspectionServiceImpl, HandlingEventServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
386,CargoDestinationPage,"GraphTraversalService, GraphDAO, GraphTraversalServiceImpl, BookingService, HandlingActivity","Application, DateUtils, CargoRepository, Delivery, Itinerary",B,Inferred from raw text output due to JSON parsing failure.,llama2
387,CargoRoutingDTO,"TransitPath, PathfinderApplicationContext, Application, CargoInspectionServiceImpl, HandlingEventServiceImpl","GraphDAOStub, DDDSampleApplicationContext, Leg, TrackingId, LocationRepository",B,Inferred from raw text output due to JSON parsing failure.,llama2
388,RouteCandidateDTO,"GraphDAOStub, DDDSampleApplicationContext, Leg, TrackingId, LocationRepository","TransitPath, PathfinderApplicationContext, Application, CargoInspectionServiceImpl, HandlingEventServiceImpl",B,"it belongs to Service B as it is related to the cargo inspection and handling events, which are handled by CargoInspectionServiceImpl and HandlingEventServiceImpl in Service B.",llama2
389,SimpleLoggingConsumer,"GraphTraversalService, GraphDAO, BookingService, HandlingActivity, UnknownCargoException","GraphDAOStub, DDDSampleApplicationContext, Leg, TrackingId, LocationRepository",B,"it belongs to Service B as it is related to the tracking of cargo and voyage, which is the responsibility of Service B",llama2
390,HandlingActivity,"DateUtils, CargoRepository, Delivery, Itinerary, RoutingStatus","GraphTraversalService, GraphDAO, BookingService, HandlingActivity, UnknownCargoException",B,Inferred from raw text output due to JSON parsing failure.,llama2
391,Delivery,"GraphDAOStub, DDDSampleApplicationContext, Leg, TrackingId, LocationRepository","DateUtils, CargoRepository, Delivery, Itinerary, RoutingStatus",B,it belongs to Service B as it has a direct relationship with Cargo and Voyage entities,llama2
392,AdminPage,"GraphDAO, GraphDAOStub, Application, HandlingEventService, BookingServiceImpl","GraphTraversalService, TransitEdge, GraphTraversalServiceImpl, CargoInspectionService, DateUtils",B,it belongs to Service B as it deals with cargo-related data and operations,llama2
393,HandlingReportServiceImpl,"GraphDAO, GraphDAOStub, Application, HandlingEventService, BookingServiceImpl","PathfinderApplicationContext, ApplicationEvents, HandlingActivity, RoutingStatus, HandlingEventFactory",B,Inferred from raw text output due to JSON parsing failure.,llama2
394,GraphDAO,"GraphDAO, GraphDAOStub, Application, HandlingEventService, BookingServiceImpl","TransitPath, CargoInspectionServiceImpl, CargoFactory, CargoRepository, RouteSpecification",B,Inferred from raw text output due to JSON parsing failure.,llama2
395,PathfinderApplicationContext,"PathfinderApplicationContext, ApplicationEvents, HandlingActivity, RoutingStatus, HandlingEventFactory","BookingService, Itinerary, Leg, HandlingEvent, HandlingEventRepository",B,Inferred from raw text output due to JSON parsing failure.,llama2
396,ApplicationEvents,"ApplicationEvents, HandlingActivity, RoutingStatus, HandlingEventFactory, ValueObject","GraphDAOStub, Application, HandlingEventService, BookingServiceImpl, HandlingEventServiceImpl",B,it belongs to Service B as it is related to the Application domain and not the Customer domain,llama2
397,SynchronousApplicationEventsStub,"GraphTraversalService, TransitEdge, GraphTraversalServiceImpl, CargoInspectionService, DateUtils","GraphDAOStub, Application, ApplicationEvents, HandlingEventService, BookingServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
398,CargoTrackingController,"GraphDAOStub, Application, ApplicationEvents, HandlingEventService, BookingServiceImpl","HandlingActivity, RoutingStatus, HandlingEventFactory, ValueObject, SampleDataGenerator",B,Inferred from raw text output due to JSON parsing failure.,llama2
399,SampleVoyages,"GraphDAOStub, Application, ApplicationEvents, HandlingEventService, BookingServiceImpl","HandlingActivity, RoutingStatus, HandlingEventFactory, ValueObject, SampleDataGenerator",B,Inferred from raw text output due to JSON parsing failure.,llama2
400,AlwaysTrueSpec,"HandlingActivity, RoutingStatus, HandlingEventFactory, ValueObject, SampleDataGenerator","PathfinderApplicationContext, BookingService, Itinerary, Leg, HandlingEvent",B,"it belongs to Service B as it is related to the PathfinderApplicationContext and Itinerary, which are only present in Service B.",llama2
401,CustomerPage,"GraphDAOStub, Application, ApplicationEvents, HandlingEventService, BookingServiceImpl","TransitPath, GraphDAO, CargoInspectionServiceImpl, CargoFactory, CargoRepository",B,it belongs to Service B as it deals with cargo-related data and operations,llama2
402,TransitEdge,"HandlingActivity, RoutingStatus, HandlingEventFactory, ValueObject, SampleDataGenerator","GraphTraversalService, TransitEdge, GraphTraversalServiceImpl, CargoInspectionService, DateUtils",B,"it belongs to Service B as it is related to graph traversal and cargo inspection, which are core functions of Service B.",llama2
403,VoyageRepositoryInMem,"HandlingActivity, RoutingStatus, HandlingEventFactory, ValueObject, SampleDataGenerator","TransitPath, GraphDAO, CargoInspectionServiceImpl, CargoFactory, CargoRepository",B,Inferred from raw text output due to JSON parsing failure.,llama2
404,CargoDetailsPage,"HandlingActivity, RoutingStatus, HandlingEventFactory, ValueObject, SampleDataGenerator","TransitPath, GraphDAO, CargoInspectionServiceImpl, CargoFactory, CargoRepository",B,"it belongs to Service B as it interacts with CargoRepository and GraphDAO, which are part of Service B",llama2
405,HandlingEventDTO,"PathfinderApplicationContext, BookingService, Itinerary, Leg, RouteSpecification","TransitPath, GraphDAO, CargoInspectionServiceImpl, CargoFactory, CargoRepository",B,it belongs to Service B as it deals with cargo-related data and operations,llama2
406,GraphTraversalServiceImpl,"PathfinderApplicationContext, BookingService, Itinerary, Leg, RouteSpecification","GraphTraversalService, TransitEdge, GraphTraversalServiceImpl, CargoInspectionService, DateUtils",B,Inferred from raw text output due to JSON parsing failure.,llama2
407,VoyageRepositoryInMem,"TransitEdge, CargoRepository, Delivery, RoutingStatus, HandlingEventFactory","GraphDAO, CargoInspectionServiceImpl, HandlingActivity, UnknownCargoException, CarrierMovement",B,Inferred from raw text output due to JSON parsing failure.,llama2
408,CargoTrackingRestService,"Application, ApplicationEvents, BookingService, HandlingEventService, BookingServiceImpl","GraphDAO, CargoInspectionServiceImpl, HandlingActivity, UnknownCargoException, CarrierMovement",B,"it belongs to Service B as it deals with cargo-related data and operations, which is the primary responsibility of Service B",llama2
409,CargoBookingPage,"TransitEdge, CargoRepository, Delivery, RoutingStatus, HandlingEventFactory","GraphTraversalService, CargoInspectionService, DateUtils, UnknownVoyageException, DomainEvent",B,it belongs to Service B as it is related to cargo inspection and handling events,llama2
410,HandlingEventRepositoryJPA,"TransitPath, PathfinderApplicationContext, GraphTraversalServiceImpl, CargoFactory, Itinerary","GraphDAO, CargoInspectionServiceImpl, HandlingActivity, UnknownCargoException, CarrierMovement",B,"it belongs to Service B as it interacts with the GraphDAO, which is a part of Service B's responsibility",llama2
411,LocationRepositoryJPA,"TransitEdge, CargoRepository, Delivery, RoutingStatus, HandlingEventFactory","Application, ApplicationEvents, BookingService, HandlingEventService, BookingServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
412,TrackCommandValidator,"GraphDAO, CargoInspectionServiceImpl, HandlingActivity, UnknownCargoException, CarrierMovement","TransitEdge, CargoRepository, Delivery, RoutingStatus, HandlingEventFactory",B,Inferred from raw text output due to JSON parsing failure.,llama2
413,TrackCommand,"CargoInspectionService, DateUtils, UnknownVoyageException, DomainEvent, InterfacesApplicationContext","GraphDAO, CargoInspectionServiceImpl, HandlingActivity, UnknownCargoException, CarrierMovement",B,it belongs to Service B as it is related to cargo inspection and handling activities,llama2
414,GraphTraversalService,"CargoInspectionService, DateUtils, UnknownVoyageException, DomainEvent, InterfacesApplicationContext","GraphDAO, CargoInspectionServiceImpl, HandlingActivity, UnknownCargoException, CarrierMovement",B,it belongs to Service B as it is related to the graph traversal and does not handle customer data,llama2
415,HandlingActivity,"GraphTraversalService, GraphDAO, CargoInspectionServiceImpl, HandlingActivity, UnknownCargoException","TransitEdge, CargoRepository, Delivery, RoutingStatus, HandlingEventFactory",B,Inferred from raw text output due to JSON parsing failure.,llama2
416,TransitEdge,"TransitEdge, CargoRepository, Delivery, HandlingActivity, RoutingStatus","CargoInspectionService, DateUtils, UnknownVoyageException, DomainEvent, InterfacesApplicationContext",B,Inferred from raw text output due to JSON parsing failure.,llama2
417,AlwaysFalseSpec,"CargoRepository, Delivery, HandlingActivity, RoutingStatus, HandlingEventFactory","GraphTraversalService, GraphDAO, CargoInspectionServiceImpl, UnknownCargoException, CarrierMovement",B,Inferred from raw text output due to JSON parsing failure.,llama2
418,TrackCommand,"TransitEdge, GraphTraversalServiceImpl, CargoInspectionService, DateUtils, UnknownVoyageException","GraphTraversalService, GraphDAO, CargoInspectionServiceImpl, UnknownCargoException, CarrierMovement",B,Inferred from raw text output due to JSON parsing failure.,llama2
419,CargoTrackingController,"CargoRepository, Delivery, HandlingActivity, RoutingStatus, HandlingEventFactory","Application, ApplicationEvents, BookingService, HandlingEventService, BookingServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
420,HandlingActivity,"GraphTraversalService, GraphDAO, CargoInspectionServiceImpl, UnknownCargoException, CarrierMovement","CargoRepository, Delivery, HandlingActivity, RoutingStatus, HandlingEventFactory",B,"it belongs to Service B as it is related to cargo handling and delivery, which is the responsibility of Service B",llama2
421,Delivery,"Application, ApplicationEvents, BookingService, HandlingEventService, BookingServiceImpl","CargoRepository, Delivery, HandlingActivity, RoutingStatus, HandlingEventFactory",B,it belongs to the cargo domain and should be part of Service B,llama2
422,VoyageRepositoryInMem,"TransitPath, PathfinderApplicationContext, GraphTraversalServiceImpl, CargoFactory, Itinerary","GraphTraversalService, GraphDAO, CargoInspectionServiceImpl, UnknownCargoException, CarrierMovement",B,it belongs to Service B as it is related to cargo inspection and movement,llama2
423,HandlingEventRepositoryInMem,"TransitPath, PathfinderApplicationContext, GraphTraversalServiceImpl, CargoFactory, Itinerary","TransitEdge, CargoInspectionService, DateUtils, UnknownVoyageException, DomainEvent",B,Inferred from raw text output due to JSON parsing failure.,llama2
424,AlwaysFalseSpec,"TransitPath, PathfinderApplicationContext, GraphTraversalServiceImpl, CargoFactory, Itinerary","GraphTraversalService, GraphDAO, CargoInspectionServiceImpl, UnknownCargoException, CarrierMovement",B,Inferred from raw text output due to JSON parsing failure.,llama2
425,CustomerPage,"TransitPath, PathfinderApplicationContext, GraphTraversalServiceImpl, CargoFactory, Itinerary","GraphTraversalService, GraphDAO, CargoInspectionServiceImpl, UnknownCargoException, CarrierMovement",B,Inferred from raw text output due to JSON parsing failure.,llama2
426,CargoRoutingPage,"TransitPath, PathfinderApplicationContext, GraphTraversalServiceImpl, CargoFactory, Itinerary","GraphTraversalService, GraphDAO, CargoInspectionServiceImpl, UnknownCargoException, CarrierMovement",B,it belongs to Service B as it is related to cargo inspection and movement,llama2
427,VoyageRepositoryInMem,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","GraphTraversalService, GraphDAO, CargoInspectionServiceImpl, UnknownCargoException, CarrierMovement",B,"it belongs to Service B as it is related to cargo inspection and movement, which is a core functionality of Service B.",llama2
428,HandlingEventRepositoryInMem,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","TransitEdge, CargoInspectionService, DateUtils, DomainEvent, AdminPage",B,HandlingEventRepositoryInMem belongs to Service B as it is related to the handling of cargo events and aggregate roots.,llama2
429,CustomerPage,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","GraphTraversalService, GraphDAO, CargoInspectionServiceImpl, UnknownCargoException, CarrierMovement",B,Inferred from raw text output due to JSON parsing failure.,llama2
430,CargoDetailsPage,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","GraphTraversalService, GraphDAO, CargoInspectionServiceImpl, UnknownCargoException, CarrierMovement",B,"it belongs to Service B as it is related to cargo inspection and movement, which is a part of Service B's responsibilities.",llama2
431,AdminPage,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","TransitEdge, CargoInspectionService, DateUtils, DomainEvent, AdminPage",B,Inferred from raw text output due to JSON parsing failure.,llama2
432,LocationRepositoryInMem,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","TransitEdge, CargoInspectionService, DateUtils, UnknownVoyageException, AdminPage",B,Inferred from raw text output due to JSON parsing failure.,llama2
433,HandlingEventRepositoryInMem,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","TransitEdge, CargoInspectionService, DateUtils, UnknownVoyageException, AdminPage",B,it belongs to Service B as it is related to cargo inspection and handling events,llama2
434,CargoDestinationPage,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","CargoRepository, Delivery, HandlingActivity, RoutingStatus, HandlingEventFactory",B,Inferred from raw text output due to JSON parsing failure.,llama2
435,CargoBookingPage,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","TransitEdge, CargoInspectionService, DateUtils, UnknownVoyageException, AdminPage",B,Inferred from raw text output due to JSON parsing failure.,llama2
436,CargoTrackingRestService,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","GraphTraversalService, GraphDAO, CargoInspectionServiceImpl, UnknownCargoException, CarrierMovement",B,Inferred from raw text output due to JSON parsing failure.,llama2
437,GraphTraversalService,"TransitEdge, CargoInspectionService, DateUtils, UnknownVoyageException, AdminPage","GraphTraversalService, GraphDAO, CargoInspectionServiceImpl, UnknownCargoException, CarrierMovement",B,Inferred from raw text output due to JSON parsing failure.,llama2
438,AlwaysFalseSpec,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","GraphTraversalService, GraphDAO, CargoInspectionServiceImpl, UnknownCargoException, CarrierMovement",B,AlwaysFalseSpec belongs to Service B as it is related to the cargo inspection process.,llama2
439,TrackCommandValidator,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","CargoRepository, Delivery, HandlingActivity, RoutingStatus, HandlingEventFactory",B,Inferred from raw text output due to JSON parsing failure.,llama2
440,GraphTraversalService,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","GraphTraversalService, GraphDAO, CargoInspectionServiceImpl, UnknownCargoException, CarrierMovement",B,it belongs to a different bounded context,llama2
441,CargoRoutingDTOAssembler,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","CargoRepository, Delivery, HandlingActivity, RoutingStatus, HandlingEventFactory",B,Inferred from raw text output due to JSON parsing failure.,llama2
442,SampleLocations,"Application, ApplicationEvents, BookingService, HandlingEventService, BookingServiceImpl","TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory",B,Inferred from raw text output due to JSON parsing failure.,llama2
443,HandlingEventRepositoryInMem,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","TransitEdge, CargoInspectionService, AdminPage, CargoBookingPage, HandlingEventRepositoryInMem",B,Inferred from raw text output due to JSON parsing failure.,llama2
444,LocationRepositoryInMem,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","TransitEdge, CargoInspectionService, AdminPage, CargoBookingPage, HandlingEventRepositoryInMem",B,Inferred from raw text output due to JSON parsing failure.,llama2
445,CargoTrackingRestService,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","GraphTraversalService, GraphDAO, CargoInspectionServiceImpl, CarrierMovement, Schedule",B,Inferred from raw text output due to JSON parsing failure.,llama2
446,TrackCommand,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","GraphTraversalService, GraphDAO, CargoInspectionServiceImpl, CarrierMovement, Schedule",B,Inferred from raw text output due to JSON parsing failure.,llama2
447,HandlingEventRepositoryJPA,"TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory","GraphTraversalService, GraphDAO, CargoInspectionServiceImpl, CarrierMovement, Schedule",B,Inferred from raw text output due to JSON parsing failure.,llama2
448,CargoRepositoryHibernate,"Application, ApplicationEvents, BookingService, HandlingEventService, BookingServiceImpl","TransitPath, PathfinderApplicationContext, GraphDAOStub, GraphTraversalServiceImpl, CargoFactory",B,Inferred from raw text output due to JSON parsing failure.,llama2
449,VoyageRepositoryInMem,"TransitPath, DateUtils, Itinerary, Leg, RoutingStatus","GraphDAO, GraphDAOStub, GraphTraversalServiceImpl, Delivery, RouteSpecification",B,Inferred from raw text output due to JSON parsing failure.,llama2
450,AlwaysTrueSpec,"TransitPath, DateUtils, Itinerary, Leg, RoutingStatus","GraphTraversalService, TransitEdge, BookingServiceImpl, HandlingActivity, HandlingEventRepository",B,Inferred from raw text output due to JSON parsing failure.,llama2
451,CargoRepositoryInMem,"TransitPath, DateUtils, Itinerary, Leg, RoutingStatus","GraphTraversalService, TransitEdge, BookingServiceImpl, HandlingActivity, HandlingEventRepository",B,"it belongs to Service B as it is related to the handling of cargo and voyage data, which is the primary responsibility of Service B.",llama2
452,CargoDestinationPage,"BookingService, HandlingEventService, CargoFactory, TrackingId, CannotCreateHandlingEventException","GraphTraversalService, TransitEdge, BookingServiceImpl, HandlingActivity, HandlingEventRepository",B,it belongs to Service B as it is related to the handling of cargo and voyage data,llama2
453,CustomerPage,"PathfinderApplicationContext, Application, ApplicationEvents, CargoInspectionService, CargoInspectionServiceImpl","GraphTraversalService, TransitEdge, BookingServiceImpl, HandlingActivity, HandlingEventRepository",B,"it belongs to Service B as it deals with cargo-related data and events, which are isolated within the Cargo domain.",llama2
454,CargoRoutingPage,"BookingService, HandlingEventService, CargoFactory, TrackingId, CannotCreateHandlingEventException","GraphDAO, GraphDAOStub, GraphTraversalServiceImpl, Delivery, RouteSpecification",B,it belongs to Service B as it is related to the graph data and traversal,llama2
455,BookingServiceFacadeImpl,"GraphTraversalService, TransitEdge, BookingServiceImpl, HandlingActivity, HandlingEventRepository","PathfinderApplicationContext, Application, ApplicationEvents, CargoInspectionService, CargoInspectionServiceImpl",B,Inferred from raw text output due to JSON parsing failure.,llama2
456,BookingServiceFacade,"GraphDAO, GraphDAOStub, GraphTraversalServiceImpl, Delivery, RouteSpecification","PathfinderApplicationContext, Application, ApplicationEvents, CargoInspectionService, CargoInspectionServiceImpl",B,it belongs to Service B as it is related to the cargo inspection process,llama2
